Smiles,IC50
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,6300
O=C(Cc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,6450
COc1cc(OC)cc(N(CCCN2C[C@@H](C)O[C@@H](C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,6760.83
CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,6800
[2H]C([2H])([2H])Oc1cc(F)cc(N(CCN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,6918.31
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7000
Nc1nccc(/C=C/c2c(-c3ccccc3)nc3sccn23)n1,7000
Nc1nccc(/C=C/c2c(-c3ccccc3)ncn2Cc2ccccc2)n1,7000
Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,7100
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN(CC)CC)cc23)cc1C,7250
c1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)[nH]2)c(NCc2ccc3[nH]ncc3c2)c1,7300
COc1cc(OC)cc(N(CC#CC2(O)CCNC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,7413.1
CCN(CC)CCOc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC,7450
COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)C(C)CNCC(F)(F)F)c1,7585.78
COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c2cc1OC,7790
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4c(C)nn(C)c4C)nc3c2)c1,7943.28
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccccc1)c1ccccc1,8000
COc1cccc(-n2c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n3c4ccccc4nc23)c1,8300
N#Cc1ccc(NC(=O)Nc2ccc(Sc3ccnc4ccsc34)cc2)cc1,8360
CCCCOc1cc2c(Nc3ccc(NC(=O)OC)c(C)c3)ncnc2cc1OCCN(CC)CC,9400
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCN5CCN(CCO)CC5)c4)nc3c2)c1.Cl,9549.93
COc1cc2ncnc(Oc3ccc(F)c(Cl)c3)c2cc1OC,9800
Cc1cccc(N/C(S)=N\c2ccc(-c3cccc4c3CNC4=O)cc2)c1,10000
CSc1ncc2c(n1)CCN(c1cncc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,10000
CC(C)(C)NC(=O)c1ccc(-c2nnc(Nc3ccc(OC(F)(F)Cl)cc3)c3ccccc23)cc1,10000
CC(C)c1cccc(NC(=O)c2ccnc(N3CCc4nc(N)ncc4C3)c2)c1,10000
CSc1ncc2c(n1)CCN(c1cccc(C(=O)Nc3cccc(C(C)C)c3)n1)C2,10000
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,10000
CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4cccc(N5CCN(S(C)(=O)=O)CC5)c4)cnn3c2N)cc1,10000
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000
COc1ccc(-c2nnc(Nc3ccc(OC(F)(F)Cl)cc3)c3ccccc23)cc1,10000
Cc1nn(CCc2ccncc2)c(C(=O)Nc2ccc(Cl)cc2)c1C,10000
O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1cccnc1,10000
Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(Oc2ccccc2)cc1,10000
Cn1ncc(NCc2ccncc2)c1C(=O)Nc1ccc(Oc2ccccc2)cc1,10000
Cn1ncc(NCc2cccnc2)c1C(=O)Nc1cccc(C(F)(F)F)c1,10000
O=C(c1ccc(Br)o1)N1N=C(c2cccnc2)CC1c1ccccc1O,10000
Clc1ccc(Nc2nnc(Cc3ccncc3)c3cccnc23)cc1,10000
CC(C)n1cc(C(=O)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c2c(N)ncnc21,10000
Cn1cnc(NCc2ccccn2)c1-c1nnc(Nc2ccc(Cl)cc2)o1,10000
c1cncc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCO4)o2)c1,10000
Cc1ccc(Nc2nnc(-c3ccc(C(=O)N(C)C)cc3)c3ccccc23)cc1,10000
Cc1ccc(-c2nnc(Nc3ccc(OC(F)(F)Cl)cc3)c3ccccc23)cc1S(N)(=O)=O,10000
NC(=O)c1ccc(-c2nnc(Nc3ccc(Oc4ccccc4)cc3)c3ccccc23)cc1,10000
O=C1Nc2ccccc2C2=NCC(c3ccc(Cl)cc3)CN12,10000
Nc1ccc(C2CN=C3c4ccccc4NC(=O)N3C2)cc1,10000
CNc1ccc(C2CN=C3c4ccc(C(=O)OC)cc4NC(=O)N3C2)cc1,10000
NC(=O)/C=C/c1cccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)c1,10000
COc1cc2c(Nc3ccc(-c4nc5cc(C(F)(F)F)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,10000
Cn1ncc(NCc2ccncc2)c1C(=O)Nc1ccc(Cc2ccccc2)cc1,10000
COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,10000
COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2,10000
C#Cc1cccc(Nc2ncnc3c2NCc2cc(OC)c(OC)cc2O3)c1,10000
COc1cc2ncnc(Nc3cccc(O)c3C)c2cc1OC,10000
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)nc2n1C1CCCC1,10000
Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(-c2ccccc2)cc1,10000
Cn1ncc(NCc2ccncc2)c1C(=O)Nc1ccc(Cl)cc1,10000
Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(-c2ccccc2)cc1,10000
Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(Cc2ccccc2)cc1,10000
Cc1noc(NCc2ccncc2)c1C(=O)Nc1ccc(Cl)cc1,10000
Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,10000
Nc1ncc2c(n1)CCN(c1cccc(C(=O)Nc3ccccc3)n1)C2,10000
Nc1ncc2c(n1)CN(c1ccnc(C(=O)Nc3cccc(C(F)(F)F)c3)c1)C2,10000
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\NC1CCN(C)CC1)c1ccccc1,10000
NC(=O)c1ccc(-c2nnc(Nc3ccc(OCc4ccccc4)cc3)c3ccccc23)cc1,10000
Clc1cccc(-n2cc(-c3ccccc3NCc3c[nH]cn3)nn2)c1,10000
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,10000
COc1ccc(-c2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc1,10000
Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,10000
NC(=O)c1ccc(-c2nnc(N3CCOCC3)c3ccccc23)cc1,10000
NC(=O)c1ccc(-c2nnc(N3CCCCC3)c3ccccc23)cc1,10000
NC(=O)c1ccc(-c2nnc(Sc3ccc(OC(F)(F)F)cc3)c3ccccc23)cc1,10000
COc1cc(Oc2ccnc3ccc(F)cc23)ccc1CC(=O)Nc1noc(C)c1C,10000
COc1cc(Oc2ncnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1cn(C)nc1C,10000
Cn1c(=O)c(Sc2ccc(F)cc2)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000
CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,10000
O=C(CCCl)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,10000
COc1ccc(-c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2)cc1OC,10000
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)c5cnn(-c6ccccc6)c5C(F)(F)F)cc4F)c3s2)c1,10000
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,10000
CC(C)(C)c1ccc(NC(=O)c2scnc2CCc2ccc3ccccc3n2)cc1,10000
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,10000
FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3ccccn3)nn2)c1,10000
O=C(c1ccccc1NCc1cn[nH]c1)c1n[nH]c2ccccc12,10000
O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,10000
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,10000
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,10000
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,10000
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1,10000
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,10000
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3Cl)c1NC2,10000
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Cl)c3F)c1NC2,10000
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc2ccccc2n1CCc1ccncc1,10000
Cn1cnc(NCc2ccncc2)c1C(=O)Nc1ccc(Cc2ccccc2)cc1,10000
C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,10000
NC(=O)c1c(-c2cccc(NC(=O)Nc3ccccc3)c2)nsc1N,10000
O=C(Nc1cccc(C(F)(F)F)c1)c1nscc1NCc1cccnc1,10000
O=C(Nc1ccccc1Br)c1nscc1NCc1ccncc1,10000
Fc1ccc(Nc2ncnn3cccc23)cc1Cl,10000
COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,10000
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\NC1CCC(NC(=O)CN(C)C)CC1)c1ccccc1,10000
CCNCc1cncc(/C=C/c2c[nH]nc2-c2nc(C(F)(F)F)c[nH]2)c1,10000
FC(F)(F)c1cccc(-c2nnc(-c3cccnc3NCc3cn[nH]c3)[nH]2)c1,10000
FC(F)(F)c1cccc(Nc2nnc(-c3cc4ccccc4nc3CCc3ccncc3)o2)c1,10000
COc1cc(OC)cc(N(CCF)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,10000
COc1cc(OC)cc(N(CC#Cc2nccc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,10000
COc1cc(OC)cc(N(CC#Cc2ccc(C)cn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,10000
CCOC(=O)C1CCN(CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)CC1,10000
COc1cc(OC)cc(N(Cc2cccc(Cl)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,10000
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(C)C)c4)nc3c2)c1,10000
COCCn1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,10000
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(S(C)(=O)=O)c4)nc3c2)c1,10000
COc1cccc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1OC,10000
CNC(=O)C(C)(C)n1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,10000
COCCNC(=O)C(C)(C)n1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,10000
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCO)c4)nc3c2)c1,10000
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCNS(=O)(=O)N(C)C)c4)nc3c2)c1,10000
CNCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cn[nH]c3)nc2c1,10000
COc1cc(OC)cc(N(CCN)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,10000
Cc1ccc(F)c(C(=O)Nc2ccc(Oc3ccnc(-c4ccc[nH]4)c3)cc2)c1,10028
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,10600
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2)cc(OC)c1OC,11000
Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1,11000
Cc1n[nH]c2nccc(-c3ccc(NC(=O)NC(C)(C)C)cc3)c12,11382
Nc1ccccc1NC(=O)c1ccc(C(=O)Nc2cccc(Nc3ncc(-c4cccnc4)s3)c2)s1,12000
Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,12000
COc1ccc(-c2cc3c(NC(=O)N4CCCC4)ncnc3o2)cc1,12300
Nc1noc2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c12,12500
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,12900
COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,15500
Cc1cc(Nc2nc(NCc3cc(C(=O)N4CCCC4)no3)ncc2Br)n[nH]1,15848.93
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,16800
CNc1nccc(/C=C/c2c(-c3ccccc3)nc3sccn23)n1,17000
CCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,17800
CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1,18000
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,18900
CC(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12,19000
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)Nc3ccccc3)c12,20000
Cc1n[nH]c2sc(C(=O)NC3CCCCC3)cc12,20000
COc1ccc2[nH]c3c(c2c1)CN(C(=O)CC(C)C)CCC3,20000
Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2c(C(F)F)c(-c3cccc4nnsc34)oc12,20000
Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1,20000
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,20000
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(=O)n(CC3CC3)nnc2c1,20000
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc(-c2csc(N)n2)cc1,20000
Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2,20000
COC(=O)c1cc2c(C)n[nH]c2s1,23000
O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CCCC1,23000
COc1cccc(-c2c[nH]c(=O)c(-c3cc(OC)c(OC)c(OC)c3)n2)c1,23000
COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Br)C[C@H](C)OC2=O,24000
Nc1nc(Nc2ccc3[nH]ccc3c2)c2cc(CCc3ccccc3)[nH]c2n1,24900
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc(NCCN2CCOCC2)nc1Oc1ccccc1,25000
COc1ncnc2c1ncn2CC(=O)c1ccccc1,25000
Cn1c(-c2c(O)c3ccccc3[nH]c2=O)nc2ccccc21,25000
Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1,25000
Cc1ccc(-n2c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n3c4ccccc4nc23)cc1,25000
Fc1ccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)cc1Br,25200
Cc1ccc(N2CCOCC2)c(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(C)c34)cc2)c1,26163
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,26900
Fc1ccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nc2-c2ccncc2)cc1,27000
Oc1nc(NCc2ccccc2)nc(Nc2ccc3ncsc3c2)n1,30000
Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc4[nH]c(C(=O)O)cc4c3F)c12,30000
CC(Oc1ccc2ncccc2c1)c1c(Cl)ccc(F)c1Cl,32000
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1,34200
Nc1cc(/C=C/c2c(-c3ccccc3)nc3sccn23)ncn1,35000
Cn1c(-c2ccnc(Nc3ccc(Cl)cc3)n2)nc2ccccc21,38000
O=C1NN=C(c2cnccn2)/C1=C/c1cc2ccccc2[nH]1,40010
COc1cccc(Nc2nc(N)nc3c2-c2ccccc2C3)c1,43000
Nc1c(C(=O)O)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,43000
CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,43000
COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c2cc1OC,43300
COc1ccc(Nc2nccc(-c3nc4ccccc4n3C)n2)cc1,44000
COc1ccc(-c2cc3c(NC(=O)CCSC)ncnc3o2)cc1,47000
COc1ccc(-c2cc3c(NC(=O)N4CCOCC4)ncnc3o2)cc1,48000
CCCCCC(=O)Nc1ncnc2oc(-c3ccc(OC)cc3)cc12,48000
COc1ccc(-c2cc3c(NC(=O)C4CCCCC4)ncnc3o2)cc1,48000
COc1ccc(-c2cc3c(NC(=O)c4ccco4)ncnc3o2)cc1,48000
Cc1cccc(NC(=O)c2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,50000
Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,50000
COc1ccc(C(N)=O)cc1COc1ccc(Cl)cc1,50000
Cc1oc(-c2ccccc2)nc1COc1cccc(CO)c1,50000
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NS(=O)(=O)c1ccccc1,50000
N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,50000
Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,50000
Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,50000
CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,50000
O=C1Cc2cc3c(=O)[nH]c(=O)[nH]c3nc2-c2ncccc2N1,66000
Nc1ccccc1SCc1nc2ccccc2c(=O)[nH]1,67000
COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,82000
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,83200
Nc1nc2c(c(Nc3ccc(F)cc3)n1)-c1ccccc1C2,89300
COc1cc(O)c2c(c1)CCCCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,93000
Cn1cnc(-c2ccccc2)c1C(=O)Nc1ccnc(N)n1,98000
COC(=O)c1cc2c(CN3CCCCC3)n[nH]c2s1,100000
CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,100000
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C)C(C)C,100000
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccc(Cl)c3)c12,100000
Cn1cnc(-c2ccccc2)c1C1CC1c1ccnc(N)n1,100000
Cn1cnc(-c2ccccc2)c1CNc1ccnc(N)n1,100000
Cc1ccccc1Cn1ccc2c(Nc3cccc(Br)c3)nc(N)nc21,113400
Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1cccc(Cl)c12,123800
Nc1nc(Nc2ccc(F)c(Cl)c2)c2cc(CCc3ccccc3)[nH]c2n1,132100
Nc1nc(Nc2ccc(Cl)cc2)c2c(n1)-c1ccccc1C2,132900
Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,198300
Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(CCc3ccccc3)[nH]c2n1,200000
Nc1nc2c(c(Nc3ccc(C(F)(F)F)cc3)n1)-c1ccccc1C2,200000
Nc1nc2c(c(Nc3cccc(Br)c3)n1)-c1ccccc1C2,200000
COc1ccc(OC)c(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)c1,200000
Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccc3)[nH]c2n1,200000
COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)C(C)C,500000
Cc1nc(NCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1,1000000
